Id,Creation Time,training/val_acc_epoch (max),Tags,Val acc (last),Window (s) (last),hidden_size (last),Monitoring Time,metadata/occlusion (average),Epoch (last),metadata/lstm_layers (last),metadata/stride (average),metadata/seed (average),metadata/file_path,metadata/val_set_length (average),metadata/train_set_length (last),training/val_acc_epoch (variance),metadata/train_set_length (min)
BCMAC-594,2022-11-15 19:06:03,0.8534818887710571,"[""fractional 0.2"",""fine-tuning""]",0.8506963849067688,3.0,128.0,234,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7'],5385.0,14360.0,0.005212458504882456,355.0
BCMAC-593,2022-11-15 19:02:09,0.8945218324661255,"[""fractional 0.2"",""fine-tuning""]",0.8844939470291138,3.0,128.0,233,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39'],5385.0,14360.0,0.002490888812519998,355.0
BCMAC-592,2022-11-15 18:58:16,0.9019498825073242,"[""fractional 0.2"",""fine-tuning""]",0.8883937001228333,3.0,128.0,231,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1'],5385.0,14360.0,0.004920674190314412,355.0
BCMAC-591,2022-11-15 18:54:25,0.883936882019043,"[""fractional 0.2"",""fine-tuning""]",0.8779944181442261,3.0,128.0,229,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16'],5385.0,14360.0,0.0062007651834202985,355.0
BCMAC-590,2022-11-15 18:50:38,0.9106777906417847,"[""fractional 0.2"",""fine-tuning""]",0.9058495759963989,3.0,128.0,226,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11'],5385.0,14360.0,0.0034554845443278913,355.0
BCMAC-589,2022-11-15 18:19:53,0.9309192299842834,"[""fractional 0.5"",""fine-tuning""]",0.9093778729438782,3.0,128.0,236,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9'],5385.0,14360.0,0.005083917413267613,895.0
BCMAC-588,2022-11-15 18:15:56,0.8393686413764954,"[""fractional 0.5"",""fine-tuning""]",0.831383466720581,3.0,128.0,236,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0'],5385.0,14360.0,0.004412098978819934,895.0
BCMAC-587,2022-11-15 18:12:01,0.9266480803489685,"[""fractional 0.5"",""fine-tuning""]",0.9221912622451782,3.0,128.0,234,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37'],5385.0,14360.0,0.004589730879647114,895.0
BCMAC-586,2022-11-15 18:08:05,0.9231197834014893,"[""fractional 0.5"",""fine-tuning""]",0.9147632122039795,3.0,128.0,235,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14'],5385.0,14360.0,0.00664221449056992,895.0
BCMAC-585,2022-11-15 18:04:09,0.8488393425941467,"[""fractional 0.5"",""fine-tuning""]",0.8319405913352966,3.0,128.0,234,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6'],5385.0,14360.0,0.004514637686476597,895.0
BCMAC-584,2022-11-15 18:00:13,0.9155060648918152,"[""fractional 0.5"",""fine-tuning""]",0.9117920398712158,3.0,128.0,235,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27'],5385.0,14360.0,0.0038599123158352456,895.0
BCMAC-583,2022-11-15 17:56:16,0.9233054518699646,"[""fractional 0.5"",""fine-tuning""]",0.9216341972351074,3.0,128.0,236,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13'],5385.0,14360.0,0.005644532374742095,895.0
BCMAC-582,2022-11-15 17:52:20,0.8729804754257202,"[""fractional 0.5"",""fine-tuning""]",0.8700093030929565,3.0,128.0,234,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7'],5385.0,14360.0,0.006966006918196132,895.0
BCMAC-581,2022-11-15 17:48:24,0.8980501294136047,"[""fractional 0.5"",""fine-tuning""]",0.8882079720497131,3.0,128.0,235,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39'],5385.0,14360.0,0.002665146259804274,895.0
BCMAC-580,2022-11-15 17:44:29,0.9058495759963989,"[""fractional 0.5"",""fine-tuning""]",0.9038068652153015,3.0,128.0,234,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1'],5385.0,14360.0,0.005661271674769708,895.0
BCMAC-579,2022-11-15 17:40:37,0.8950788974761963,"[""fractional 0.5"",""fine-tuning""]",0.8947075009346008,3.0,128.0,231,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16'],5385.0,14360.0,0.007561120108580788,895.0
